phrase,category,source,source_type,full_source
"Яшчэ чэрці на кулачкі не біліся. 
а) Яшчэ чэрці на ўкалачках не білісь.",ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
"Зімняя ночка — бацьку сарочка. 
a) Зімняя ночка — дзеткам сарочка.",ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
Ноч — сваё дзела.,ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
Аб восень ноч маці — выспімася.,ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
Ноч пераспаць — не век векаваць.,ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
Ноч — як дзікай казе пераскочыць.,ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
"Чым ноч цямней, тым агні відней.",ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
Мая матка не адкладала да пятка (да лятка).,ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
"Хто ў пятніцу спявае, той у нядзелю плача. 
а) Хто ў пятніцу вельмі вясёлы, той у нядзелю адплача.",ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
Даўнейшая субота ад нядзелі.,ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
"Калісь то было, да сплыло.",ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
"Тагды то й было, як па вадзе плыло, //ос,",ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
"Што было, даўно на мора сплыло.",ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
"Калісь то было, да быллем зарасло. //ос,",ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
"Миога вады ўпадзе, пакуль тое будзе. 
а) Многа ў моры вады ўпадзе, пакуль мы таго прыжджэм.",ПОРЫ ГОДУ. НАРОДНЫ КАЛЯНДАР,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах,book,Беларуская народная творчасць. Прыказкі і прымаўкі. У дзьвюх кнігах
