page,category,proverb
139,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Вялікі пасе індыкі, а малы жане валы. 
Жане - гоніць. У гэтым жартоўным выслоўі ўсё наадварот: гэта ж вялікі павінен пасвіць валы, а малы - індыкі."
139,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Габлюй, сынку, я сякераю папраўлю. 
«Сын габлюя дошку, але неакуратна, абы-як. Бацька глядзіць і кажа: “Габлюй, сынку, габлюй, я сякераю папраўлю”. І цяпер, калі бачаць няўмелага работніка, кажуць: “Габлюй, сынку, я сякераю папраўлю”» (з аповеду інф.)."
139,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Гарачае сырым не бывае. 
«Паставіла гаспадыня на стол мяса ды бядуя, просіць прабачэньня ў госьця: “Выбачай, кумок, можа, трохі й ні даварана”. Кум пабачыў цэлую міску мяса і кажа: “Нічого, кумачка, гарачае сырым не бывая”» (з аповеду інф.)."
139,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Гарэлка як мядок, сама просіцца ў раток. 
Так прыгаворваюць у час бяседы."
139,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Гаспадар за чарку, гаспадыня за скварку. 
Так кажуць, калі ў хату прыйшоў нечаканы госць."
139,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Гонар, гонар маладому, пасе качкі каля дому. 
Так смяюцца з хлопца, які лічыць сябе дарослым."
139,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","“Гарэлка, ты, гарэлка, гарна ты, як дзеўка. А пашпарт у цябе е?” - “Няма”. - “Ну, вось табе і турма!” 
Так прыгаворвае жартаўнік перад тым, як выпіць чарку."
140,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Гора скача, гора плача, гора песенькі пяе. 
“Гора ні дасьць спакою: і заскачаш, і заплачаш, а надакучыць гараваць, то будзяш песенькі сьпяваць” (тлум. інф.)."
140,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Госпадзі, забі таго да смерці, у каго жонка хароша і многа грошай. 
Хароша - прыгожая. Так смехам кажа чалавек, якому не шанцуе."
140,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Госць, не дзьміся, а еж, што ў місе."
140,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Гуляй, тата, заўтра свята, а па свяце будзе гуляць маці. 
Перад святам жанчына ў клопатах, у турботах, муж вольны ад іх. А пасля свята ўжо жанчына вольная, можа даць сабе спачынак."
140,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Гэта ж твой бацька, як валы краў, то хлявы зачыняў, а ты хаты зачыніць не хочаш. 
Кажуць таму, хто не зачыняе за сабою дзверы."
140,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Гэта не бык, што карова бора, гэта не мужык, што жонка б'е."
140,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Гэта не бяда, як п'ецца вада. 
Вада п'ецца пасля сытнага абеду."
140,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Гэта не кум, што на куме не быў."
140,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Гэтак есці хочацца, што начаваць няма дзе."
140,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Гэтую бяду я рукамі развяду. 
Такімі словамі супакоіць аптымістычны чалавек."
140,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Дай, Божа, хлопца нежанатага, але багатага. 
Так прыгаворваюць, жартуюць маладыя дзяўчаты."
141,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Дай сала хлеб даесці. 
“Сала не ва ўсіх даўней было, то часам жартам пыталі, калі бачылі ў іншага добры кусок сала” (тлум. інф.)."
141,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ",Даўно было і ўжо быллём зарасло.
141,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Дзе п'юць, там і льюць. 
Так супакойваюць таго, хто ненаўмысна разліе што-небудзь за сталом."
141,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Дзе сеў, там і злез. 
Пра лайдака, гультая. “На яго дзе сеў, там і зьлес” (прыклад інф.)"
141,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Дзякуем за тую, наліце другую. 
Так прамаўляюць у час бяседы, калі жадаюць яшчэ выпіць."
141,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Дзякуй гэтаму дому, пойдзем к другому. 
Так кажуць, развітваючыся пасля добрага пачастунку."
141,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Дзякуй за абед, што наеўся дармаед. 
Так прыгаворваюць пасля добрага абеду, устаючы з-за стала."
141,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Дзякуй за хлеб, кашу, а яшчэ за ласку вашу. 
Гэтак дзякуюць гаспадыні за пачастунак пры развітанні."
141,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","“Дзве каровы, два валы - наш пасаг не малы”. - “Едзьце, едзьце дахаты - ваш пасаг багаты”. 
Жартуюць, калі сватаюць дзяўчыну."
141,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ",“Дзе ты гэта чуў?” - “Сарока на хвасце прынесла”.
141,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","“Дзеці, дзеці, 1 дзе вас падзеці? Ці прадаць, ці цыганам аддаць?” 
Так часам жартуюць з сябе, з сваёй вялікай, шумлівай сям”і."
142,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Добры нос за сто вёрст гарэлку чуе. 
Жартуе чалавек, як неспадзявана трапіць на пачастунак."
142,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Добрыя ўсе пайшлі, адно смецце засталося. 
Так смяюцца з дзяўчат-пераросткаў, векавух."
142,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Дурная галава заўсёды баліць. 
Жартуюць з чалавека, які скардзіцца на боль галавы."
142,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Еду па жонку пятую, судзі, Божа, па дзясятую."
142,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Еж, дурню, бо то з макам. 
“Гэтымі словамі ўшчуваюць малого, які ні хоча есьці” (тлум. інф.)."
142,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Еж, пакуль рот свеж. Памрэш - калом не ўвапрэш."
142,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Еж, хоць расперажыся, але рабіць не ляніся."
142,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Ежце, госцейкі, ежце, усё роўна свінням выліваць. 
Жартуюць пад час бяседы."
142,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Ежце, ежце ды паляжце. 
Пасмяюцца, пажартуюць у час сытнага, смачнага абеду."
142,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Жаніся, каб дурні не звяліся. 
Так жартам бласлаўляюць сына на шлюб."
142,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Жывем, пажываем, дабра нажываем. 
Звычайна так адказваюць таму, хто папытаецца пра жыццё."
142,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","Жывем, як за царом Гарохам: снег гарыць, саломай тушым."
143,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","З Богам, Параська, добра, што чалавек знаходзіцца. 
Жартаўлівае пажаданне дзяўчыне, якая заседзелася ў дзеўках 
1 ўрэшце ідзе замуж."
143,"ЖАРТЫ, КАЛАМБУРЫ, ПРЫГАВОРКІ","З вялікага выбору выбераш засёру. 
Пра пераборлівых кавалера ці дзяўчыну."
